timestamp,user_id,event_type,game_name,bet_amount,win_amount,device,country
2025-06-03 11:53:07,55-89/16,bet_result,blackjack,0,0,desktop,LT
2025-06-04 05:05:51,96-55/16,bet_result,blackjack,0,0,mobile,FI
2025-06-03 17:04:23,30-07/94,game_start,blackjack,0,0,tablet,FI
2025-06-03 21:24:00,42-78/67,game_start,baccarat,0,0,desktop,LV
2025-06-03 22:00:44,31-09/90,game_end,blackjack,0,0,tablet,EE
2025-06-03 05:30:26,11-92/25,bet_placed,baccarat,135,0,tablet,EE
2025-06-03 12:24:16,04-72/40,bet_result,baccarat,0,0,mobile,FI
2025-06-04 04:54:15,14-56/69,game_start,blackjack,0,0,desktop,LV
2025-06-03 05:21:45,05-03/75,game_start,slots,0,0,mobile,SE
2025-06-03 20:29:57,73-92/29,game_end,roulette,0,0,tablet,LT
2025-06-03 23:44:58,33-06/94,game_end,baccarat,0,0,desktop,LT
2025-06-03 06:02:35,16-39/71,game_end,slots,0,0,desktop,LV
2025-06-03 13:03:08,71-89/97,bet_result,baccarat,0,0,mobile,EE
2025-06-04 03:33:51,81-41/44,game_end,poker,0,0,mobile,EE
2025-06-03 20:31:51,03-26/14,bet_placed,poker,116,0,mobile,LT
2025-06-04 04:37:03,36-70/95,game_start,baccarat,0,0,tablet,LV
2025-06-03 14:45:11,87-71/56,bet_result,roulette,0,0,tablet,LV
2025-06-03 08:14:32,18-97/49,bet_result,roulette,0,0,desktop,LT
2025-06-04 00:33:23,35-28/67,bet_placed,blackjack,47,0,tablet,FI
2025-06-03 19:50:12,70-67/48,bet_result,poker,0,0,mobile,EE
2025-06-03 06:58:39,43-01/54,game_end,slots,0,0,mobile,LV
2025-06-04 00:04:20,77-12/86,game_end,blackjack,0,0,tablet,LV
2025-06-04 04:01:12,03-67/27,game_start,blackjack,0,0,mobile,SE
2025-06-04 02:48:27,98-00/89,bet_result,baccarat,0,0,tablet,FI
2025-06-04 00:51:34,60-09/07,game_end,blackjack,0,0,mobile,EE
2025-06-03 05:28:25,53-04/55,bet_result,slots,0,0,desktop,EE
2025-06-04 01:46:10,74-29/87,bet_placed,slots,41,0,tablet,LV
2025-06-03 20:49:16,18-39/08,game_end,roulette,0,0,tablet,LV
2025-06-03 20:26:34,17-19/38,game_end,roulette,0,0,tablet,LT
2025-06-03 11:30:55,50-09/24,game_end,roulette,0,0,tablet,EE
2025-06-03 22:37:26,99-29/61,game_end,poker,0,0,tablet,LT
2025-06-03 22:36:40,21-80/47,bet_placed,roulette,158,0,mobile,LV
2025-06-03 22:18:01,55-08/01,game_start,poker,0,0,desktop,LT
2025-06-03 11:37:56,33-68/55,game_end,baccarat,0,0,desktop,LT
2025-06-03 06:36:38,11-81/11,game_end,blackjack,0,0,tablet,SE
2025-06-03 10:59:04,61-39/80,game_end,poker,0,0,mobile,LT
2025-06-04 00:26:55,09-77/54,game_end,blackjack,0,0,tablet,LT
2025-06-04 00:51:05,18-45/65,bet_result,blackjack,0,0,tablet,LT
2025-06-03 18:51:51,66-43/33,game_start,blackjack,0,0,mobile,LT
2025-06-03 14:19:41,94-45/32,bet_placed,slots,175,0,mobile,LV
2025-06-03 20:26:13,22-27/31,bet_result,blackjack,0,0,desktop,SE
2025-06-04 02:28:26,23-28/22,game_end,roulette,0,0,desktop,SE
2025-06-03 08:20:31,33-48/34,game_end,poker,0,0,mobile,FI
2025-06-03 07:44:16,28-84/42,bet_placed,baccarat,100,0,tablet,LT
2025-06-04 00:09:05,52-76/05,bet_result,blackjack,0,0,tablet,LV
2025-06-04 00:51:26,15-70/67,bet_placed,baccarat,174,0,tablet,EE
2025-06-03 18:34:16,35-84/64,game_end,poker,0,0,mobile,LV
2025-06-03 17:11:11,61-92/10,bet_result,poker,0,0,mobile,SE
2025-06-04 00:16:22,01-20/78,bet_placed,blackjack,176,0,tablet,FI
2025-06-03 06:59:58,02-80/01,bet_result,blackjack,0,0,mobile,EE
2025-06-03 11:46:18,21-32/61,game_start,roulette,0,0,tablet,LT
2025-06-03 09:00:40,92-36/56,game_start,roulette,0,0,tablet,LT
2025-06-04 01:18:09,89-13/04,game_start,slots,0,0,tablet,LV
2025-06-03 18:51:23,61-61/89,game_end,slots,0,0,desktop,LV
2025-06-03 17:34:10,49-88/55,game_start,roulette,0,0,mobile,EE
2025-06-03 21:27:05,87-26/86,game_start,blackjack,0,0,mobile,SE
2025-06-03 22:30:30,15-51/95,bet_result,baccarat,0,0,desktop,FI
2025-06-03 07:32:42,56-31/39,game_start,poker,0,0,mobile,LV
2025-06-03 11:52:56,34-48/20,bet_result,roulette,0,0,desktop,FI
2025-06-03 07:49:35,92-02/39,bet_placed,poker,166,0,mobile,EE
2025-06-03 17:14:59,17-48/89,game_start,blackjack,0,0,tablet,FI
2025-06-03 16:28:32,21-16/77,game_end,poker,0,0,mobile,LT
2025-06-03 07:52:11,33-85/31,bet_placed,roulette,96,0,mobile,LT
2025-06-03 21:35:17,69-10/99,game_start,roulette,0,0,tablet,LT
2025-06-03 22:47:23,29-63/48,game_end,poker,0,0,tablet,EE
2025-06-04 03:57:27,16-51/06,bet_placed,baccarat,123,0,tablet,EE
2025-06-03 05:42:16,12-61/73,bet_result,slots,0,0,mobile,LV
2025-06-03 15:51:56,00-47/61,game_end,blackjack,0,0,desktop,LV
2025-06-03 06:26:47,69-26/48,bet_result,poker,0,0,desktop,EE
2025-06-03 22:47:46,90-68/85,game_end,roulette,0,0,mobile,SE
2025-06-03 18:20:25,18-77/34,game_start,poker,0,0,desktop,EE
2025-06-03 20:42:01,96-42/83,game_start,slots,0,0,tablet,EE
2025-06-03 15:02:55,62-63/25,game_end,poker,0,0,desktop,LV
2025-06-03 13:34:27,16-43/24,game_start,slots,0,0,desktop,LT
2025-06-04 04:41:08,78-23/18,game_start,roulette,0,0,tablet,EE
2025-06-03 13:41:13,23-72/77,bet_result,roulette,0,0,tablet,FI
2025-06-03 19:55:25,77-99/99,bet_placed,slots,18,0,tablet,EE
2025-06-03 05:12:07,92-85/27,game_end,blackjack,0,0,desktop,SE
2025-06-03 12:59:05,96-09/86,bet_result,roulette,0,0,mobile,LV
2025-06-03 12:36:34,61-18/20,game_start,blackjack,0,0,desktop,EE
2025-06-03 13:23:05,77-61/28,game_end,slots,0,0,tablet,FI
2025-06-03 12:06:47,78-29/61,bet_placed,slots,24,0,desktop,SE
2025-06-03 15:38:44,11-48/66,game_start,roulette,0,0,desktop,EE
2025-06-03 19:49:06,96-38/32,game_start,baccarat,0,0,tablet,LT
2025-06-03 19:35:30,31-10/03,game_end,roulette,0,0,mobile,SE
2025-06-04 02:12:28,69-12/12,bet_placed,roulette,101,0,tablet,FI
2025-06-03 15:30:28,01-40/83,game_start,poker,0,0,tablet,LV
2025-06-03 06:09:27,27-91/44,bet_result,blackjack,0,0,desktop,EE
2025-06-04 00:23:51,73-81/74,bet_result,blackjack,0,0,mobile,LT
2025-06-03 20:47:04,46-77/59,game_start,blackjack,0,0,tablet,SE
2025-06-03 17:57:24,39-84/48,bet_placed,blackjack,56,0,desktop,EE
2025-06-03 13:11:16,98-94/99,bet_result,baccarat,0,0,tablet,FI
2025-06-04 01:11:55,23-68/36,game_start,baccarat,0,0,tablet,FI
2025-06-03 19:06:14,00-26/60,bet_placed,blackjack,73,0,tablet,LV
2025-06-03 14:10:01,06-84/90,bet_result,blackjack,0,0,mobile,LT
2025-06-03 19:15:47,92-39/87,bet_placed,roulette,77,0,tablet,EE
2025-06-03 18:02:03,26-89/01,game_end,poker,0,0,tablet,FI
2025-06-04 03:06:56,56-10/36,bet_placed,baccarat,25,0,tablet,LT
2025-06-03 15:40:19,19-10/99,bet_placed,blackjack,75,0,tablet,SE
2025-06-03 23:26:10,38-61/39,game_start,baccarat,0,0,desktop,LV
2025-06-03 06:26:06,36-04/66,bet_placed,roulette,35,0,mobile,SE
2025-06-04 00:59:06,26-18/75,game_end,blackjack,0,0,tablet,LT
2025-06-03 11:56:13,86-38/96,bet_placed,roulette,51,0,desktop,FI
2025-06-03 17:56:19,54-36/84,bet_result,slots,0,0,desktop,FI
2025-06-03 11:07:20,06-03/43,bet_result,roulette,0,0,desktop,FI
2025-06-03 23:32:22,35-14/20,game_start,poker,0,0,mobile,SE
2025-06-04 02:39:33,69-60/23,bet_placed,baccarat,83,0,tablet,SE
2025-06-04 01:25:42,40-84/85,bet_placed,slots,125,0,mobile,LT
2025-06-04 00:22:03,11-86/59,bet_placed,poker,185,0,desktop,EE
2025-06-04 04:09:03,54-04/16,bet_result,poker,0,0,mobile,LT
2025-06-04 01:08:03,45-17/56,game_start,slots,0,0,desktop,LV
2025-06-04 03:39:38,10-79/64,bet_result,baccarat,0,0,tablet,SE
2025-06-03 16:25:13,29-01/83,bet_result,poker,0,0,desktop,EE
2025-06-04 03:33:13,02-37/92,game_end,roulette,0,0,desktop,SE
2025-06-03 16:41:39,06-52/55,bet_placed,poker,133,0,mobile,EE
2025-06-03 14:52:33,10-53/09,game_start,roulette,0,0,desktop,LT
2025-06-03 10:08:15,22-72/49,bet_placed,slots,170,0,desktop,SE
2025-06-03 07:28:45,02-25/19,bet_result,slots,0,0,mobile,FI
2025-06-03 09:45:12,11-00/65,bet_result,baccarat,0,0,mobile,LV
2025-06-03 10:22:51,44-02/77,bet_result,baccarat,0,0,mobile,EE
2025-06-04 01:57:26,54-29/41,game_start,roulette,0,0,mobile,LT
2025-06-03 22:11:31,08-90/96,bet_placed,poker,62,0,mobile,LV
2025-06-03 14:05:41,80-20/26,bet_result,poker,0,0,mobile,FI
2025-06-03 14:47:50,29-02/77,game_end,blackjack,0,0,desktop,LT
2025-06-03 21:54:48,17-08/72,game_start,poker,0,0,mobile,FI
2025-06-03 20:13:34,28-98/94,bet_result,poker,0,0,mobile,FI
2025-06-03 13:24:19,93-30/35,bet_placed,blackjack,197,0,desktop,SE
2025-06-04 04:16:01,61-51/98,game_end,blackjack,0,0,desktop,FI
2025-06-03 07:50:17,27-74/20,bet_placed,blackjack,61,0,desktop,LT
2025-06-03 16:48:06,43-28/78,game_start,poker,0,0,desktop,SE
2025-06-03 11:21:02,55-09/74,game_end,baccarat,0,0,mobile,FI
2025-06-03 18:37:28,26-60/21,bet_placed,slots,21,0,desktop,SE
2025-06-03 19:52:37,94-70/37,bet_result,poker,0,0,tablet,LT
2025-06-03 18:44:09,08-47/46,bet_result,poker,0,0,mobile,LV
2025-06-03 21:20:29,68-35/87,game_start,baccarat,0,0,mobile,LT
2025-06-03 08:40:07,69-00/08,game_end,roulette,0,0,desktop,FI
2025-06-04 04:17:36,86-76/56,game_start,roulette,0,0,desktop,FI
2025-06-03 08:03:20,67-66/01,bet_result,poker,0,0,mobile,FI
2025-06-03 09:50:39,94-14/38,game_end,baccarat,0,0,desktop,FI
2025-06-03 10:40:11,10-10/61,game_start,blackjack,0,0,desktop,FI
2025-06-03 19:37:13,59-73/30,game_end,poker,0,0,desktop,LV
2025-06-03 23:11:56,80-75/69,game_end,poker,0,0,desktop,EE
2025-06-03 07:04:37,10-43/55,bet_placed,roulette,145,0,desktop,LT
2025-06-04 01:14:23,41-83/54,bet_result,slots,0,0,tablet,LT
2025-06-04 04:17:08,48-83/02,game_start,slots,0,0,mobile,FI
2025-06-03 05:45:13,05-22/33,game_start,poker,0,0,desktop,EE
2025-06-03 12:23:13,57-98/43,bet_placed,roulette,25,0,tablet,SE
2025-06-03 16:47:33,01-24/18,game_end,roulette,0,0,mobile,LV
2025-06-03 07:00:15,25-99/87,game_end,poker,0,0,mobile,EE
2025-06-04 01:21:46,70-06/72,bet_placed,blackjack,112,0,tablet,LT
2025-06-03 22:58:26,08-67/42,game_start,blackjack,0,0,tablet,LT
2025-06-03 13:51:33,84-41/74,game_start,slots,0,0,desktop,SE
2025-06-03 18:27:55,40-28/56,bet_placed,poker,124,0,mobile,LV
2025-06-03 07:30:57,37-09/73,bet_result,blackjack,0,0,desktop,FI
2025-06-04 03:57:51,17-38/00,bet_result,poker,0,0,mobile,LT
2025-06-03 19:37:57,93-37/13,game_start,poker,0,0,tablet,LV
2025-06-03 07:15:50,85-65/02,bet_result,blackjack,0,0,tablet,LV
2025-06-04 03:03:22,66-13/17,bet_placed,roulette,189,0,tablet,SE
2025-06-04 00:55:13,29-33/55,game_start,poker,0,0,tablet,LT
2025-06-03 21:03:01,99-87/48,game_start,slots,0,0,mobile,LT
2025-06-03 22:04:43,79-24/41,bet_result,roulette,0,0,desktop,FI
2025-06-03 10:21:50,29-22/21,game_start,slots,0,0,desktop,LT
2025-06-03 15:57:03,60-39/55,game_start,poker,0,0,desktop,LT
2025-06-03 11:47:00,79-49/57,game_start,roulette,0,0,mobile,LT
2025-06-03 07:13:43,90-52/94,game_start,blackjack,0,0,mobile,FI
2025-06-03 21:33:03,04-74/34,bet_result,poker,0,0,tablet,LV
2025-06-03 18:48:08,51-56/22,bet_placed,poker,111,0,tablet,LT
2025-06-03 14:58:33,73-88/72,bet_placed,poker,22,0,desktop,EE
2025-06-03 14:41:22,28-00/66,game_start,baccarat,0,0,tablet,SE
2025-06-03 14:16:26,96-29/80,bet_placed,roulette,70,0,mobile,SE
2025-06-03 05:30:04,80-77/28,game_end,poker,0,0,mobile,EE
2025-06-03 06:39:41,22-51/31,bet_placed,blackjack,98,0,mobile,LV
2025-06-03 11:05:03,88-07/05,game_end,roulette,0,0,desktop,LT
2025-06-03 13:26:31,88-41/18,bet_placed,slots,87,0,tablet,SE
2025-06-03 13:24:05,41-52/44,bet_placed,blackjack,66,0,mobile,LV
2025-06-03 14:19:06,08-81/23,game_start,blackjack,0,0,desktop,SE
2025-06-03 14:07:43,93-29/73,bet_placed,blackjack,191,0,tablet,EE
2025-06-03 11:05:21,08-41/94,game_end,baccarat,0,0,tablet,LV
2025-06-03 22:02:47,88-19/55,game_start,poker,0,0,tablet,EE
2025-06-03 21:30:57,06-17/70,game_start,slots,0,0,mobile,LT
2025-06-03 11:35:53,41-84/75,game_start,poker,0,0,desktop,FI
2025-06-03 20:32:16,46-51/57,game_end,blackjack,0,0,tablet,SE
2025-06-03 10:18:22,48-49/43,bet_placed,roulette,83,0,tablet,SE
2025-06-03 19:50:23,64-66/97,game_start,poker,0,0,mobile,SE
2025-06-03 22:19:41,86-93/05,bet_placed,roulette,26,0,tablet,SE
2025-06-03 21:31:32,10-69/31,bet_result,blackjack,0,0,desktop,SE
2025-06-03 05:45:44,50-72/35,bet_result,baccarat,0,0,desktop,FI
2025-06-03 08:31:09,58-60/33,bet_placed,slots,42,0,desktop,FI
2025-06-04 04:10:38,74-88/85,bet_result,roulette,0,0,desktop,EE
2025-06-03 15:35:23,74-69/98,bet_result,poker,0,0,tablet,LT
2025-06-03 07:35:35,77-84/49,game_end,poker,0,0,mobile,SE
2025-06-04 04:13:53,56-78/04,bet_result,poker,0,0,desktop,EE
2025-06-03 14:36:15,05-89/25,game_start,blackjack,0,0,desktop,SE
2025-06-03 05:28:06,10-98/12,game_end,poker,0,0,mobile,FI
2025-06-03 09:48:00,74-82/80,bet_placed,blackjack,123,0,desktop,FI
2025-06-03 09:41:00,89-81/76,game_start,roulette,0,0,desktop,LT
2025-06-03 08:21:30,89-74/17,bet_result,slots,0,0,desktop,LT
2025-06-03 07:01:51,59-93/36,game_start,poker,0,0,tablet,EE
2025-06-03 08:53:59,92-57/85,bet_placed,blackjack,131,0,mobile,SE
2025-06-03 07:19:19,15-55/18,bet_placed,roulette,50,0,mobile,FI
2025-06-03 23:57:58,73-06/12,game_start,baccarat,0,0,tablet,FI
2025-06-03 20:40:02,30-43/10,game_end,blackjack,0,0,tablet,LT
2025-06-03 17:31:49,55-34/49,game_start,blackjack,0,0,mobile,FI
2025-06-03 09:36:37,23-98/50,bet_placed,slots,25,0,tablet,LT
2025-06-04 01:12:59,93-58/53,game_end,poker,0,0,mobile,EE
2025-06-03 15:51:35,67-09/95,game_start,poker,0,0,mobile,LV
2025-06-03 13:16:28,68-22/88,bet_result,baccarat,0,0,desktop,EE
2025-06-03 14:02:27,11-63/39,bet_placed,roulette,125,0,mobile,LV
2025-06-03 12:00:10,20-52/97,bet_placed,poker,112,0,tablet,EE
2025-06-04 04:46:09,31-44/04,game_end,slots,0,0,tablet,LV
2025-06-03 10:18:18,15-54/07,game_start,baccarat,0,0,tablet,SE
2025-06-03 21:16:14,36-15/07,game_end,roulette,0,0,tablet,SE
2025-06-03 17:10:34,41-23/10,bet_placed,slots,74,0,tablet,SE
2025-06-04 01:22:15,05-88/41,game_start,baccarat,0,0,desktop,LT
2025-06-03 23:28:48,74-01/30,game_start,poker,0,0,mobile,FI
2025-06-03 12:46:22,21-67/42,game_end,poker,0,0,desktop,SE
2025-06-03 22:55:01,02-93/14,bet_placed,slots,167,0,mobile,LV
2025-06-04 01:11:38,27-49/26,bet_result,roulette,0,0,tablet,FI
2025-06-03 09:14:38,79-47/03,bet_result,roulette,0,0,tablet,EE
2025-06-04 03:25:33,18-24/27,game_end,blackjack,0,0,desktop,EE
2025-06-03 23:04:28,79-55/08,game_start,roulette,0,0,desktop,FI
2025-06-03 15:04:40,88-79/67,game_start,blackjack,0,0,desktop,LV
2025-06-03 09:29:46,13-74/58,game_start,blackjack,0,0,mobile,EE
2025-06-03 05:36:05,22-90/89,game_start,baccarat,0,0,mobile,LV
2025-06-03 07:15:06,13-25/29,game_start,poker,0,0,mobile,SE
2025-06-03 20:03:27,94-79/62,game_end,blackjack,0,0,tablet,LV
2025-06-04 02:44:36,31-33/24,game_start,poker,0,0,tablet,LV
2025-06-03 14:45:07,29-07/54,bet_placed,blackjack,43,0,mobile,SE
2025-06-03 05:19:48,31-99/29,bet_result,blackjack,0,0,desktop,LV
2025-06-03 14:15:08,33-96/23,bet_result,roulette,0,0,mobile,FI
2025-06-03 18:59:33,50-67/95,game_start,slots,0,0,mobile,EE
2025-06-03 11:12:08,27-22/02,bet_placed,roulette,178,0,tablet,SE
2025-06-03 22:58:34,24-16/99,game_end,blackjack,0,0,mobile,SE
2025-06-03 19:23:08,64-77/70,bet_result,poker,0,0,tablet,FI
2025-06-03 12:37:33,97-24/14,bet_placed,poker,57,0,desktop,LT
2025-06-04 03:39:03,08-23/56,game_start,roulette,0,0,tablet,EE
2025-06-03 05:47:52,31-90/28,game_start,poker,0,0,tablet,SE
2025-06-03 13:16:35,53-81/98,game_start,baccarat,0,0,mobile,FI
2025-06-03 15:05:47,41-67/06,bet_result,roulette,0,0,desktop,LV
2025-06-03 07:52:04,65-99/91,game_end,poker,0,0,mobile,LT
2025-06-03 09:56:05,51-99/40,game_end,baccarat,0,0,tablet,LV
2025-06-03 07:07:59,87-67/71,bet_result,baccarat,0,0,tablet,SE
2025-06-04 02:11:42,97-90/24,bet_result,poker,0,0,desktop,SE
2025-06-03 17:15:15,64-81/88,bet_result,slots,0,0,mobile,LT
2025-06-04 01:37:51,04-36/36,game_end,baccarat,0,0,tablet,LV
2025-06-04 04:32:45,46-61/07,bet_placed,baccarat,73,0,desktop,LV
2025-06-03 12:21:27,83-89/72,game_start,slots,0,0,tablet,EE
2025-06-03 20:55:21,96-01/28,bet_placed,blackjack,96,0,tablet,EE
2025-06-03 07:31:27,34-14/56,game_end,roulette,0,0,desktop,LT
2025-06-03 06:07:11,57-05/28,game_end,roulette,0,0,desktop,LT
2025-06-03 11:15:47,15-33/65,bet_placed,poker,12,0,desktop,LV
2025-06-03 06:53:10,93-20/99,game_end,blackjack,0,0,mobile,SE
2025-06-03 21:39:36,16-51/34,bet_result,blackjack,0,0,desktop,FI
2025-06-04 04:14:55,05-68/82,game_end,blackjack,0,0,mobile,FI
2025-06-04 03:08:10,79-10/24,bet_result,poker,0,0,desktop,EE
2025-06-04 01:14:56,46-35/18,bet_placed,poker,10,0,desktop,LT
2025-06-04 02:12:21,53-42/49,game_end,roulette,0,0,mobile,SE
2025-06-03 13:54:43,33-77/95,bet_result,slots,0,0,desktop,SE
2025-06-04 03:57:16,24-09/99,game_end,blackjack,0,0,desktop,EE
2025-06-04 03:06:49,15-49/56,game_start,roulette,0,0,tablet,FI
2025-06-03 21:05:18,90-36/39,bet_placed,poker,186,0,mobile,EE
2025-06-03 07:54:04,03-19/28,bet_result,slots,0,0,tablet,EE
2025-06-03 15:06:43,08-57/49,bet_result,poker,0,0,tablet,SE
2025-06-03 16:29:31,51-48/59,bet_placed,roulette,172,0,mobile,LV
2025-06-04 04:50:09,45-75/45,bet_result,roulette,0,0,mobile,SE
2025-06-03 07:39:37,26-78/20,game_start,roulette,0,0,tablet,SE
2025-06-03 18:10:20,22-07/67,game_end,roulette,0,0,mobile,EE
2025-06-03 09:52:32,40-78/53,bet_result,baccarat,0,0,desktop,EE
2025-06-03 14:57:27,01-45/47,bet_result,roulette,0,0,tablet,FI
2025-06-04 04:10:13,33-63/26,game_end,blackjack,0,0,desktop,SE
2025-06-03 12:35:09,58-14/74,bet_result,baccarat,0,0,mobile,LV
2025-06-04 02:34:48,20-22/23,game_start,poker,0,0,desktop,FI
2025-06-03 22:34:52,88-17/41,bet_placed,slots,75,0,tablet,FI
2025-06-04 04:38:24,91-07/52,game_start,roulette,0,0,desktop,LV
2025-06-03 12:05:53,83-52/58,game_end,slots,0,0,tablet,LV
2025-06-03 16:08:35,45-53/95,game_start,blackjack,0,0,tablet,LT
2025-06-03 09:20:58,04-19/24,bet_placed,poker,37,0,tablet,FI
2025-06-03 17:53:57,83-40/19,bet_placed,slots,155,0,desktop,EE
2025-06-03 09:45:08,60-49/41,bet_result,blackjack,0,0,mobile,LV
2025-06-03 23:26:51,92-36/05,game_end,baccarat,0,0,desktop,LT
2025-06-03 11:01:13,44-93/49,game_end,baccarat,0,0,mobile,FI
2025-06-03 21:08:18,78-30/92,game_end,baccarat,0,0,desktop,EE
2025-06-03 19:40:16,94-14/07,bet_result,poker,0,0,tablet,LV
2025-06-03 10:42:50,31-77/82,bet_placed,blackjack,49,0,desktop,LV
2025-06-04 04:13:31,57-82/17,game_end,slots,0,0,mobile,FI
2025-06-03 16:17:48,79-15/61,bet_placed,blackjack,189,0,desktop,SE
2025-06-03 07:19:06,47-08/39,game_end,baccarat,0,0,tablet,EE
2025-06-03 12:50:23,04-64/51,game_start,slots,0,0,desktop,LV
2025-06-03 22:48:24,51-35/08,game_start,slots,0,0,mobile,LT
2025-06-03 22:33:45,51-86/98,bet_placed,roulette,176,0,mobile,FI
2025-06-03 21:06:33,65-63/67,game_end,blackjack,0,0,tablet,FI
2025-06-03 22:39:55,63-47/98,bet_result,slots,0,0,desktop,EE
2025-06-03 06:02:22,38-79/63,game_end,roulette,0,0,mobile,LV
2025-06-03 08:34:21,39-30/77,game_end,blackjack,0,0,mobile,FI
2025-06-03 07:56:09,71-49/78,game_end,blackjack,0,0,desktop,SE
2025-06-03 23:43:18,90-63/00,bet_result,baccarat,0,0,tablet,LT
2025-06-03 11:01:32,01-96/14,game_end,blackjack,0,0,tablet,LV
2025-06-03 11:22:14,72-92/86,bet_result,roulette,0,0,tablet,SE
2025-06-03 07:36:49,66-10/70,bet_placed,baccarat,26,0,mobile,EE
2025-06-03 20:10:00,62-40/77,bet_placed,baccarat,29,0,desktop,LV
2025-06-03 06:40:09,12-46/53,bet_placed,baccarat,83,0,tablet,FI
2025-06-03 19:05:34,64-88/45,game_start,baccarat,0,0,mobile,FI
2025-06-03 12:37:11,91-98/71,bet_placed,poker,67,0,tablet,EE
2025-06-03 09:42:57,25-02/35,bet_result,slots,0,0,desktop,EE
2025-06-03 18:10:08,51-19/73,bet_placed,poker,33,0,desktop,SE
2025-06-03 12:45:07,14-09/79,bet_placed,slots,138,0,desktop,EE
2025-06-03 22:55:11,21-53/40,game_start,roulette,0,0,desktop,EE
2025-06-03 08:47:36,31-44/53,bet_placed,poker,130,0,desktop,SE
2025-06-03 17:12:59,18-86/93,game_end,blackjack,0,0,tablet,EE
2025-06-03 17:03:46,36-98/33,game_start,baccarat,0,0,tablet,LT
2025-06-03 09:08:36,63-28/79,bet_placed,blackjack,168,0,mobile,FI
2025-06-03 10:04:16,38-05/58,game_end,baccarat,0,0,desktop,EE
2025-06-03 19:51:20,90-88/75,game_start,baccarat,0,0,desktop,LV
2025-06-03 07:54:08,04-53/51,bet_placed,roulette,93,0,mobile,FI
2025-06-03 07:00:50,59-87/84,bet_result,poker,0,0,mobile,LT
2025-06-04 03:41:42,43-12/02,game_end,baccarat,0,0,tablet,SE
2025-06-03 10:51:23,18-24/13,bet_result,poker,0,0,mobile,EE
2025-06-04 04:02:34,14-97/98,game_end,slots,0,0,mobile,FI
2025-06-03 18:25:26,03-80/78,game_end,slots,0,0,tablet,EE
2025-06-03 20:27:30,20-68/91,game_end,slots,0,0,mobile,FI
2025-06-03 15:08:34,30-98/82,game_start,poker,0,0,desktop,SE
2025-06-03 17:11:30,21-37/97,bet_placed,baccarat,29,0,mobile,LT
2025-06-03 15:45:05,70-69/83,game_end,baccarat,0,0,tablet,LT
2025-06-03 23:01:26,31-05/15,bet_placed,slots,75,0,desktop,LV
2025-06-03 20:10:59,75-06/48,game_end,slots,0,0,desktop,LT
2025-06-03 09:45:26,53-85/66,bet_placed,baccarat,25,0,tablet,FI
2025-06-04 03:44:15,69-25/12,game_start,blackjack,0,0,tablet,EE
2025-06-03 19:08:16,95-80/67,bet_result,roulette,0,0,tablet,EE
2025-06-03 07:26:39,19-06/76,bet_placed,blackjack,91,0,mobile,LT
2025-06-03 17:00:53,91-31/47,game_start,slots,0,0,mobile,EE
2025-06-03 16:03:18,35-79/71,game_start,slots,0,0,mobile,SE
2025-06-03 17:09:46,49-53/26,game_end,poker,0,0,desktop,FI
2025-06-03 15:54:26,35-01/37,bet_placed,baccarat,160,0,tablet,LT
2025-06-03 21:14:32,66-68/58,bet_placed,roulette,174,0,mobile,FI
2025-06-03 13:58:17,39-14/34,bet_placed,roulette,36,0,tablet,SE
2025-06-04 04:36:01,17-43/71,game_start,blackjack,0,0,mobile,LV
2025-06-03 07:19:00,62-21/98,game_start,baccarat,0,0,tablet,LV
2025-06-03 05:46:00,70-76/10,bet_placed,roulette,35,0,tablet,LV
2025-06-03 09:49:26,99-91/59,bet_result,baccarat,0,0,mobile,EE
2025-06-04 02:44:42,34-59/68,game_start,poker,0,0,tablet,SE
2025-06-03 17:09:22,77-18/87,bet_result,roulette,0,0,tablet,EE
2025-06-03 10:41:32,63-99/50,bet_result,roulette,0,0,desktop,LT
2025-06-04 00:05:10,11-72/93,bet_placed,baccarat,44,0,mobile,FI
2025-06-03 13:36:13,16-48/02,game_end,roulette,0,0,mobile,EE
2025-06-03 08:46:19,17-78/17,game_end,blackjack,0,0,desktop,SE
2025-06-04 01:52:47,29-47/74,bet_result,baccarat,0,0,tablet,LV
2025-06-03 20:29:08,18-42/93,bet_placed,slots,103,0,desktop,EE
2025-06-03 05:50:33,44-39/44,game_end,blackjack,0,0,desktop,EE
2025-06-03 18:22:31,97-43/78,game_end,roulette,0,0,tablet,SE
2025-06-03 05:57:51,74-23/94,bet_result,roulette,0,0,desktop,FI
2025-06-03 11:31:52,81-57/73,bet_placed,baccarat,17,0,tablet,LT
2025-06-03 16:36:22,97-77/26,bet_result,roulette,0,0,mobile,LV
2025-06-03 14:29:31,00-40/03,game_start,baccarat,0,0,tablet,SE
2025-06-03 08:02:11,86-48/38,bet_placed,roulette,70,0,tablet,FI
2025-06-03 22:35:37,32-90/85,bet_result,blackjack,0,0,desktop,SE
2025-06-03 12:25:56,58-91/54,game_end,poker,0,0,tablet,EE
2025-06-03 22:19:27,22-69/31,bet_placed,roulette,65,0,desktop,LV
2025-06-03 19:13:22,47-09/30,bet_placed,baccarat,74,0,tablet,FI
2025-06-03 18:04:54,36-87/34,bet_result,slots,0,0,mobile,EE
2025-06-03 13:43:53,77-35/39,game_end,baccarat,0,0,desktop,SE
